Curricular units 1st sem (credited),Debtor,Curricular units 1st sem (grade),Curricular units 2nd sem (without evaluations),Target,Curricular units 1st sem (enrolled),Curricular units 1st sem (approved),Mother's occupation,Previous qualification,International,Marital status,Father's occupation,Curricular units 1st sem (without evaluations),Age at enrollment,Curricular units 2nd sem (enrolled),Nacionality,Daytime/evening attendance,Tuition fees up to date,Application mode,Curricular units 2nd sem (approved),Mother's qualification,Father's qualification,Curricular units 2nd sem (credited),Curricular units 2nd sem (evaluations),Curricular units 1st sem (evaluations),Curricular units 2nd sem (grade)
0,0,15.166666666666666,0,Graduate,6,6,10,1,0,1,9,0,18,6,1,1,1,8,6,22,28,0,7,6,14.142857142857142
0,0,0.0,0,Dropout,5,0,6,3,0,4,6,0,35,5,1,1,1,4,0,13,1,0,5,5,0.0
0,0,14.5,0,Enrolled,5,2,10,1,0,1,10,1,19,5,1,1,1,1,3,22,27,0,9,10,11.333333333333334
0,0,10.8,0,Graduate,6,5,8,1,0,1,8,0,19,6,1,1,1,1,6,13,28,0,8,9,10.714285714285714
0,0,13.995714285714287,0,Graduate,7,7,5,1,0,1,4,0,18,8,1,1,1,1,8,3,1,0,9,7,14.955555555555556
0,0,13.285714285714286,0,Graduate,6,6,5,1,0,1,10,0,20,6,1,1,1,8,6,23,28,0,16,8,11.8
6,0,12.75,0,Graduate,12,12,10,1,0,1,6,0,19,11,1,1,1,1,11,1,1,4,16,12,13.25
0,0,10.5,0,Enrolled,6,2,6,1,0,1,6,0,21,6,1,1,1,14,5,13,27,0,8,15,12.4
0,1,12.714285714285714,0,Graduate,7,7,10,1,0,1,10,0,18,7,1,1,1,8,7,23,28,0,7,7,12.285714285714286
0,0,12.88625,0,Graduate,8,8,5,1,0,1,10,0,23,8,1,1,1,13,8,13,14,0,8,8,12.88625
0,0,13.0,0,Graduate,6,5,10,1,0,1,10,0,21,6,1,1,1,1,6,1,1,0,6,7,12.666666666666666
0,0,12.2,0,Graduate,5,5,10,1,0,1,10,0,19,5,1,1,1,1,5,22,28,0,6,7,11.2
0,0,12.8,0,Enrolled,5,4,4,1,0,1,8,0,19,5,1,1,1,1,3,23,14,0,10,8,14.5
7,0,13.785714285714286,0,Graduate,11,11,5,16,0,1,10,0,20,9,1,1,1,17,9,13,27,4,9,15,13.88888888888889
0,0,0.0,2,Enrolled,5,0,3,1,0,1,10,0,18,5,1,1,1,14,4,3,14,0,9,5,13.25
0,0,14.50125,0,Graduate,8,8,10,1,0,1,8,0,18,8,1,1,1,1,8,22,27,0,8,8,14.50125
0,0,14.35,0,Graduate,7,6,5,1,0,2,5,0,19,7,1,1,1,1,6,1,14,0,7,7,14.35
0,0,11.5,0,Graduate,6,6,6,1,0,1,6,0,21,6,1,1,1,8,6,23,14,0,6,6,12.333333333333334
0,0,11.714285714285714,0,Graduate,6,6,10,1,0,1,10,0,18,6,1,1,1,1,6,23,28,0,6,8,14.666666666666666
0,0,13.571428571428571,0,Enrolled,6,6,8,1,0,1,8,0,20,6,1,1,1,1,5,22,14,0,10,9,13.6
0,0,13.0,0,Graduate,6,5,10,1,0,1,6,0,18,6,1,1,1,1,6,13,28,0,6,6,13.666666666666666
0,0,13.56875,0,Graduate,7,7,10,1,0,1,8,0,18,8,1,1,1,8,8,13,14,0,8,8,14.02625
1,0,10.2,0,Enrolled,5,5,10,1,0,2,10,0,32,5,1,0,1,14,4,22,27,0,9,5,11.25
0,0,0.0,0,Graduate,0,0,4,1,0,1,4,0,18,0,1,1,1,8,0,3,3,0,0,0,0.0
0,0,12.2,0,Enrolled,6,5,10,1,0,1,10,0,19,6,1,1,1,7,5,13,27,0,8,8,11.8
0,0,14.15375,0,Graduate,8,8,10,1,0,1,4,0,18,8,1,1,1,1,8,1,14,0,8,8,14.15375
0,0,0.0,8,Dropout,8,0,5,1,0,1,6,8,18,8,1,1,0,1,0,1,1,0,8,8,0.0
0,0,13.833333333333334,0,Graduate,6,6,4,1,0,1,6,0,20,6,1,1,1,1,6,13,28,0,6,7,12.833333333333334
0,0,13.428571428571429,0,Enrolled,6,6,5,1,0,1,5,0,19,6,1,1,1,3,4,1,10,0,6,7,14.0
0,0,12.454285714285716,0,Graduate,8,7,10,1,0,1,6,0,19,8,1,1,1,8,7,23,27,0,8,8,12.454285714285716
0,0,11.0,0,Enrolled,5,1,8,1,0,1,6,1,18,5,1,1,1,8,0,23,28,0,10,9,0.0
0,0,0.0,0,Dropout,7,0,5,1,0,1,8,0,18,8,1,1,1,1,0,1,14,0,0,0,0.0
0,0,13.271666666666668,0,Graduate,7,6,8,1,0,1,9,0,18,8,1,1,1,8,7,1,14,0,11,8,12.94375
0,0,13.548333333333334,0,Enrolled,7,6,3,1,0,1,10,0,20,8,1,1,1,8,6,3,28,0,11,8,14.775
0,0,12.166666666666666,0,Enrolled,6,6,3,1,0,1,6,0,19,6,1,1,1,1,6,3,3,0,6,6,12.5
0,0,11.0,0,Dropout,6,2,4,1,0,1,4,0,21,6,1,1,1,1,0,23,14,0,12,16,0.0
0,0,13.285714285714286,0,Graduate,7,7,10,1,0,1,10,0,19,7,1,1,1,1,7,23,27,0,7,7,14.428571428571429
0,0,13.333333333333334,0,Graduate,6,6,5,1,0,1,10,0,20,6,1,1,1,8,6,13,28,0,7,6,14.0
0,0,13.2575,0,Graduate,8,8,10,1,0,1,5,0,21,8,1,1,1,1,8,1,1,0,8,8,13.2575
0,0,0.0,0,Dropout,6,0,10,14,0,1,7,0,23,6,1,1,1,15,0,22,28,0,7,7,0.0
0,0,12.666666666666666,0,Dropout,6,6,6,1,0,1,9,0,18,6,1,1,0,8,2,1,28,0,6,10,11.5
0,0,14.6,0,Dropout,5,5,2,3,0,2,11,0,30,5,1,0,1,12,5,3,1,0,5,5,15.4
0,0,0.0,5,Dropout,5,0,5,1,0,1,2,5,20,5,1,1,1,1,0,7,14,0,5,13,0.0
3,0,12.333333333333334,0,Dropout,5,3,10,1,0,2,10,0,29,5,1,1,0,14,0,22,27,0,8,7,0.0
0,0,10.8,0,Enrolled,5,5,6,1,0,1,6,0,24,5,1,1,1,9,2,23,28,0,11,5,11.0
0,0,11.666666666666666,0,Graduate,6,6,5,1,0,1,4,0,20,6,1,1,1,1,6,13,1,0,10,7,11.333333333333334
0,0,12.5,0,Dropout,6,4,10,1,0,1,10,0,27,6,1,0,1,14,6,22,27,0,6,6,14.333333333333334
0,0,0.0,0,Dropout,5,0,10,3,0,2,10,0,23,5,1,1,1,4,0,22,27,0,0,0,0.0
0,0,15.333333333333334,0,Graduate,6,6,25,1,0,1,32,0,23,6,1,1,1,16,6,13,14,0,6,6,14.166666666666666
0,0,14.2,0,Graduate,8,7,5,1,0,1,5,0,18,8,1,1,1,1,7,1,1,0,8,8,14.2
0,0,14.833333333333334,0,Graduate,6,6,10,1,0,1,8,0,19,6,1,1,1,1,6,23,28,0,6,6,14.666666666666666
0,0,13.642857142857142,0,Dropout,7,7,5,1,0,1,10,0,19,8,1,1,1,8,8,13,27,0,8,7,14.3875
0,0,13.833333333333334,0,Dropout,6,6,9,1,0,1,9,0,18,6,1,1,1,1,6,1,28,0,6,6,14.0
0,0,11.833333333333334,0,Graduate,6,6,5,1,0,1,8,0,19,6,1,1,1,1,6,1,1,0,7,6,13.0
0,0,13.428571428571429,0,Graduate,6,6,5,1,0,1,8,0,18,6,1,1,1,1,6,1,28,0,10,7,13.5
8,0,10.5,0,Enrolled,13,8,10,1,0,1,9,0,29,12,1,0,1,14,9,22,27,8,19,16,10.333333333333334
0,0,11.416666666666666,0,Graduate,7,6,4,12,0,1,8,0,24,8,1,1,1,12,8,22,27,0,9,10,11.9625
0,0,12.75,0,Dropout,7,2,10,1,0,1,9,0,19,7,1,1,1,8,2,22,28,0,12,16,11.0
0,0,11.15,0,Enrolled,7,6,5,1,0,1,10,0,19,7,1,1,1,8,7,1,28,0,7,10,12.814285714285717
0,0,11.666666666666666,0,Enrolled,6,3,5,1,0,1,9,0,19,6,1,1,1,1,5,23,14,0,11,8,13.625
0,0,11.5,0,Graduate,6,6,10,1,0,1,8,0,20,6,1,1,1,8,5,22,14,0,8,7,12.4
0,0,13.833333333333334,0,Graduate,6,6,10,1,0,1,10,0,18,6,1,1,1,1,6,1,14,0,6,6,12.666666666666666
1,0,11.714285714285714,0,Dropout,6,6,4,1,0,1,4,1,18,6,1,1,0,1,4,1,14,0,11,8,11.333333333333334
0,0,11.678571428571429,0,Graduate,7,7,10,1,0,1,6,0,19,8,1,1,1,1,7,13,1,0,10,8,13.0375
0,0,15.714285714285714,0,Dropout,6,6,3,1,0,1,2,0,19,6,1,1,1,7,6,3,3,0,6,7,14.666666666666666
0,0,0.0,0,Graduate,0,0,6,1,0,1,9,0,18,0,1,1,1,1,0,1,14,0,0,0,0.0
0,0,13.0,0,Graduate,6,6,10,1,0,1,7,0,19,6,1,1,1,1,6,13,27,0,7,6,13.0
0,0,14.485714285714286,0,Graduate,7,7,3,1,0,1,3,0,18,8,1,1,1,1,8,3,3,0,9,7,14.58888888888889
0,0,12.285714285714286,0,Enrolled,5,5,10,1,0,1,10,0,24,5,1,0,1,12,5,22,27,0,8,9,12.125
0,1,13.375,0,Enrolled,7,4,6,1,0,1,7,0,28,7,1,1,1,12,5,13,14,0,7,12,13.5
1,0,11.571428571428571,0,Graduate,8,7,5,1,0,1,5,0,20,8,1,1,1,13,7,1,1,1,8,8,11.571428571428571
0,0,12.657142857142857,0,Graduate,8,7,10,1,0,1,10,0,19,8,1,1,1,1,7,22,28,0,8,8,12.657142857142857
0,0,10.0,0,Dropout,5,2,10,1,0,1,10,1,22,5,1,1,0,8,1,22,27,0,11,9,10.0
0,0,13.714285714285714,0,Graduate,6,6,7,1,0,1,6,0,19,6,1,1,1,1,6,13,1,0,6,7,13.166666666666666
10,0,13.071428571428571,0,Graduate,14,13,10,3,0,1,10,0,36,11,1,1,1,4,11,22,27,4,16,21,13.0
0,0,15.333333333333334,0,Graduate,6,6,10,14,0,1,8,0,19,6,1,1,1,15,6,22,28,0,9,7,14.0
0,0,11.571428571428571,0,Graduate,6,5,2,1,0,1,2,0,18,6,1,1,1,8,6,4,3,0,8,9,12.142857142857142
0,0,0.0,0,Dropout,5,0,10,9,0,4,10,0,40,5,1,0,0,14,0,22,27,0,5,10,0.0
0,0,12.9,0,Graduate,7,6,10,1,0,1,8,0,19,7,1,1,1,1,6,23,27,0,7,7,12.9
1,0,13.126,1,Enrolled,8,5,10,1,0,4,10,1,38,8,1,1,1,14,5,22,27,1,12,12,13.126
4,0,11.5,2,Dropout,10,4,8,3,0,1,8,2,32,9,1,1,1,4,3,22,27,3,13,20,11.666666666666666
0,0,10.333333333333334,0,Enrolled,6,3,10,1,0,1,10,0,19,6,1,1,1,1,5,1,27,0,10,11,11.8
0,0,13.5,0,Graduate,6,6,5,1,0,1,5,0,19,6,1,1,1,8,6,3,1,0,7,6,13.428571428571429
0,0,0.0,0,Dropout,1,0,10,1,0,2,10,1,35,5,1,1,1,12,0,22,27,0,0,1,0.0
0,0,12.0,0,Enrolled,5,4,4,1,0,1,11,0,20,4,1,1,1,1,2,23,14,0,4,5,11.5
2,0,11.142857142857142,0,Graduate,8,7,4,1,0,1,5,0,29,8,1,1,1,8,8,13,14,2,11,10,11.375
0,0,11.4,0,Enrolled,5,5,10,1,0,1,10,0,29,5,1,0,1,1,4,22,27,0,10,11,10.25
0,0,12.771428571428572,1,Enrolled,8,7,8,1,0,1,8,1,19,8,1,1,1,1,7,22,27,0,8,8,12.771428571428572
0,0,13.79857142857143,0,Graduate,8,7,8,1,0,1,10,0,18,8,1,1,1,1,7,23,14,0,8,8,13.79857142857143
0,1,13.333333333333334,0,Graduate,6,6,1,12,0,2,11,0,25,6,1,0,0,12,6,23,14,0,6,7,13.5
0,1,0.0,0,Dropout,6,0,10,12,0,4,10,0,50,5,1,0,0,12,0,22,27,0,6,11,0.0
14,0,11.357142857142858,0,Dropout,15,14,1,1,0,2,1,0,24,14,1,1,1,1,13,19,24,13,15,17,12.846153846153848
0,0,0.0,0,Dropout,5,0,6,1,0,1,4,0,18,5,1,1,1,1,0,23,14,0,8,11,0.0
0,0,15.692307692307692,0,Graduate,6,6,29,1,0,1,38,0,20,6,1,1,1,8,5,23,28,0,13,13,14.428571428571429
13,1,15.052631578947368,0,Graduate,18,18,5,1,0,1,10,0,20,13,1,1,1,7,13,1,27,11,13,19,14.538461538461538
6,0,11.5,0,Dropout,10,6,10,1,0,1,10,0,21,10,1,0,1,14,5,22,27,5,17,20,12.4
2,1,11.0,0,Enrolled,8,7,10,1,0,1,4,0,28,6,1,1,1,12,1,23,1,0,17,15,10.0
0,0,13.0,0,Graduate,6,6,10,1,0,1,8,0,19,6,1,1,1,1,6,23,27,0,6,6,13.166666666666666
0,0,12.93875,0,Graduate,8,8,10,1,0,1,8,0,18,8,1,1,1,1,8,22,27,0,8,8,12.93875
0,0,0.0,0,Graduate,0,0,10,1,0,1,10,0,22,0,1,1,1,8,0,22,27,0,0,0,0.0
0,0,0.0,0,Dropout,6,0,10,14,0,1,11,0,25,6,1,1,1,15,0,22,27,0,8,6,0.0
0,0,13.0,0,Dropout,7,5,10,1,0,2,10,0,37,7,1,1,0,12,5,22,27,0,9,10,12.88
0,0,12.18,0,Dropout,7,5,8,1,0,1,8,0,38,7,1,1,0,12,4,22,27,0,11,11,11.8125
0,0,11.333333333333334,0,Dropout,6,3,10,1,0,2,10,0,36,6,1,1,1,12,5,13,28,0,12,13,11.4
0,0,13.0,0,Graduate,8,7,10,1,0,1,10,0,18,8,1,1,1,1,7,13,1,0,8,8,13.0
0,0,0.0,0,Dropout,5,0,1,1,0,1,1,0,19,6,1,1,0,1,0,1,1,0,0,5,0.0
0,1,12.5,0,Dropout,5,2,5,1,0,1,11,2,24,5,1,1,1,12,3,1,1,0,8,13,12.333333333333334
0,0,11.0,0,Graduate,6,5,4,1,0,1,4,0,20,6,1,1,1,1,5,1,1,0,9,9,12.166666666666666
0,0,0.0,0,Dropout,0,0,10,1,0,1,10,0,21,0,1,1,1,1,0,22,27,0,0,0,0.0
0,0,0.0,0,Dropout,5,0,10,1,0,2,10,0,32,5,1,0,1,14,0,22,27,0,5,5,0.0
0,0,0.0,0,Dropout,5,0,8,12,0,2,9,0,39,5,1,0,1,12,1,23,28,0,5,9,10.0
0,0,0.0,0,Dropout,5,0,10,3,0,1,10,0,33,5,1,1,0,4,0,22,27,0,5,6,0.0
0,0,12.4,0,Graduate,5,5,6,1,0,1,9,0,20,5,1,1,1,8,4,22,28,0,5,5,10.75
0,0,15.5,0,Graduate,6,6,10,1,0,1,8,0,19,6,1,1,1,1,6,23,14,0,10,8,14.1
0,0,11.5,0,Dropout,5,2,6,1,0,2,9,0,43,5,1,0,0,12,3,22,27,0,12,13,10.8
0,0,13.333333333333334,1,Dropout,5,4,8,1,0,2,9,0,49,5,1,0,1,14,4,22,27,0,9,7,11.6
0,0,12.666666666666666,0,Graduate,6,6,6,1,0,1,8,0,18,6,1,1,1,1,6,23,28,0,6,8,13.5
0,0,0.0,0,Enrolled,6,0,29,1,0,1,44,0,27,6,1,1,1,12,0,1,27,0,6,6,0.0
0,0,12.6,0,Dropout,5,5,10,1,0,1,10,0,19,5,1,1,1,1,5,1,14,0,9,8,13.6
0,1,13.5,0,Dropout,6,6,10,1,0,1,11,0,45,6,1,1,1,12,0,22,27,0,6,6,0.0
0,0,13.0,0,Graduate,6,6,10,1,0,1,10,0,19,6,1,1,0,6,6,22,10,0,8,6,13.0
0,0,11.714285714285714,0,Graduate,6,6,10,14,0,1,7,0,21,6,1,1,1,15,4,1,3,0,8,15,11.75
0,0,12.166666666666666,0,Graduate,6,6,6,1,0,1,10,0,18,6,1,1,1,1,5,1,1,0,7,8,13.0
0,0,0.0,0,Dropout,5,0,6,1,0,1,8,1,18,5,1,1,1,8,0,22,27,0,13,10,0.0
0,0,0.0,6,Dropout,6,0,6,1,0,1,2,0,29,6,1,1,0,8,0,22,27,0,6,12,0.0
0,0,11.5,0,Graduate,5,5,5,1,0,1,10,0,19,5,1,1,1,1,5,1,1,0,5,6,11.6
0,0,11.25,0,Enrolled,5,4,10,1,0,1,8,0,18,5,1,1,1,1,4,13,14,0,6,7,12.25
2,0,12.285714285714286,0,Graduate,7,7,10,14,0,1,10,0,22,9,1,1,1,15,8,1,1,5,10,7,12.375
0,0,12.718571428571428,0,Dropout,7,7,5,1,0,1,4,0,18,8,1,1,1,8,8,1,1,0,11,7,12.805555555555555
2,0,12.4,0,Enrolled,6,5,5,14,0,1,8,0,20,6,1,1,1,15,2,1,14,1,11,12,15.0
0,0,0.0,0,Dropout,0,0,2,1,0,1,2,0,20,0,1,1,1,1,0,13,14,0,0,0,0.0
0,1,14.0,0,Dropout,6,1,10,12,0,4,8,0,29,6,1,1,1,12,0,22,27,0,7,16,0.0
0,0,11.666666666666666,0,Dropout,5,3,12,1,0,1,5,0,29,5,1,1,1,12,4,9,9,0,8,10,11.25
0,0,13.0,0,Enrolled,6,1,5,1,0,1,6,0,23,6,1,1,1,14,4,1,1,0,8,15,11.25
0,1,0.0,0,Dropout,0,0,3,1,0,1,10,0,19,0,1,1,1,8,0,3,10,0,0,0,0.0
0,0,0.0,3,Dropout,5,0,10,1,0,1,10,0,18,5,1,1,1,1,1,23,28,0,11,10,12.0
2,0,11.5,0,Dropout,6,4,19,1,0,2,17,0,22,6,1,1,1,13,2,2,2,2,12,13,12.5
6,1,11.714285714285714,0,Dropout,10,7,10,1,0,1,10,0,34,10,1,0,1,14,6,22,27,4,10,10,11.5
0,0,12.6,0,Graduate,5,5,3,4,0,1,2,0,26,5,1,0,1,14,5,3,3,0,7,7,13.714285714285714
12,0,11.642857142857142,0,Dropout,17,13,8,1,0,1,10,0,24,17,1,1,1,8,12,22,27,12,25,19,11.25
0,0,14.875,0,Graduate,6,6,10,1,0,1,9,0,17,6,1,1,1,1,6,1,1,0,8,8,13.428571428571429
0,0,10.0,0,Enrolled,5,2,5,1,0,1,5,0,21,5,1,1,1,14,3,3,3,0,10,11,10.333333333333334
0,0,14.2,0,Enrolled,5,5,5,1,0,2,3,0,34,5,1,0,1,12,5,1,4,0,5,5,14.6
0,0,12.714285714285714,0,Graduate,6,6,7,14,0,1,8,0,19,6,1,1,1,15,6,13,28,0,9,8,13.5
4,1,11.6,0,Dropout,12,5,5,1,0,2,3,0,49,7,1,1,0,12,5,1,3,2,7,16,11.2
0,0,11.94,0,Dropout,7,5,5,1,0,1,6,0,23,7,1,1,1,14,6,2,4,0,14,14,12.2
0,0,11.6,0,Dropout,5,4,10,1,0,1,9,0,18,5,1,1,1,9,3,1,14,0,9,10,14.2
0,0,12.7,0,Enrolled,7,5,5,1,0,1,11,0,20,8,1,1,1,1,7,10,1,0,9,9,13.475
0,0,13.333333333333334,0,Graduate,6,6,3,1,0,1,4,0,19,6,1,1,1,1,5,3,1,0,9,6,13.8
4,0,13.333333333333334,0,Enrolled,9,8,3,14,0,1,7,0,24,10,1,1,1,13,9,3,1,5,12,13,13.11111111111111
0,0,13.4,0,Graduate,5,5,5,1,0,1,8,0,18,5,1,1,1,1,5,1,28,0,5,5,15.0
0,1,0.0,0,Dropout,6,0,1,12,0,2,1,0,45,6,1,1,0,12,0,19,24,0,12,12,0.0
0,0,11.0,0,Dropout,5,2,1,1,0,1,1,0,30,5,1,0,1,12,0,19,24,0,5,5,0.0
13,0,12.0,0,Dropout,15,13,5,14,0,1,11,0,28,13,1,0,1,16,9,1,4,9,13,17,11.333333333333334
0,0,0.0,0,Dropout,5,0,10,1,0,1,10,0,40,5,1,0,1,12,0,22,27,0,0,0,0.0
0,0,0.0,0,Dropout,5,0,5,12,0,1,11,0,32,5,1,1,0,12,0,23,14,0,9,5,0.0
0,0,12.5,0,Dropout,6,4,6,1,0,1,6,0,19,6,1,1,1,8,4,13,27,0,12,12,10.25
0,0,13.666666666666666,1,Graduate,6,6,4,1,0,1,10,0,20,6,1,1,1,1,6,1,14,0,7,7,12.166666666666666
0,0,10.0,0,Dropout,5,1,5,1,0,1,3,0,18,5,1,1,1,8,0,1,3,0,7,10,0.0
0,0,11.5,0,Dropout,6,6,10,1,0,1,10,0,20,6,1,1,0,8,2,23,27,0,9,6,13.0
0,0,12.25,0,Enrolled,5,4,10,1,0,1,5,0,39,5,1,0,1,12,4,22,28,0,7,7,12.75
0,0,13.6,0,Enrolled,6,5,5,1,0,1,9,0,19,6,1,1,0,8,5,13,28,0,11,11,13.666666666666666
0,0,10.5,1,Enrolled,5,2,10,9,0,1,10,0,38,5,1,0,1,12,3,22,27,0,9,11,11.333333333333334
0,0,13.266666666666666,0,Graduate,7,6,5,1,0,1,10,0,18,7,1,1,1,8,6,13,27,0,7,7,13.266666666666666
0,0,12.5125,0,Graduate,7,7,10,1,0,1,7,0,18,8,1,1,1,8,8,13,28,0,8,8,14.1875
0,0,0.0,0,Dropout,5,0,1,7,0,2,1,0,28,5,1,1,1,14,0,19,24,0,5,9,0.0
0,0,0.0,0,Dropout,6,0,10,1,0,1,10,0,31,6,1,1,0,12,0,22,27,0,6,14,0.0
0,0,13.483333333333334,0,Graduate,7,6,4,1,0,1,10,0,23,7,1,1,1,1,6,2,14,0,7,7,13.483333333333334
0,0,12.565,0,Enrolled,7,6,32,1,0,1,44,0,21,8,1,1,1,1,5,23,14,0,12,9,12.16
0,1,0.0,0,Dropout,6,0,10,12,0,1,10,0,33,5,1,1,0,12,0,22,27,0,6,8,0.0
0,0,13.0,0,Dropout,5,3,6,1,0,1,4,0,22,5,1,1,1,14,3,22,27,0,9,9,11.666666666666666
0,1,16.5,0,Dropout,5,5,10,14,0,1,10,0,20,5,1,1,1,15,5,13,27,0,7,6,17.714285714285715
0,1,13.166666666666666,0,Enrolled,6,6,4,1,0,1,4,0,19,6,1,1,1,8,5,22,28,0,9,7,13.2
1,0,13.8,0,Graduate,6,6,5,14,0,1,2,0,20,6,1,1,1,15,6,23,28,1,7,11,13.142857142857142
0,0,11.166666666666666,0,Enrolled,6,6,6,9,0,1,8,0,25,6,1,1,1,12,4,22,27,0,11,7,11.8
0,0,0.0,0,Dropout,6,0,10,1,0,1,5,0,25,6,1,1,0,12,0,1,1,0,0,0,0.0
0,0,12.666666666666666,0,Enrolled,6,6,3,1,0,1,11,0,19,6,1,1,1,1,6,4,14,0,8,7,12.142857142857142
0,0,12.6,1,Graduate,5,5,3,1,0,1,5,0,20,5,1,1,1,1,4,2,1,0,6,5,14.5
0,0,13.06,0,Enrolled,7,5,5,12,0,2,5,0,33,7,1,1,1,12,0,13,14,0,9,7,0.0
0,0,13.833333333333334,0,Graduate,6,6,6,1,0,1,6,0,19,6,1,1,1,8,6,1,27,0,8,7,13.625
0,0,0.0,0,Dropout,5,0,13,12,0,1,13,0,31,5,1,1,1,12,0,19,24,0,5,5,0.0
2,1,16.0,0,Dropout,6,2,3,14,0,1,4,0,24,7,1,1,0,15,2,3,28,2,7,6,16.0
0,1,0.0,0,Dropout,5,0,4,14,0,1,5,0,23,5,1,1,0,15,0,13,3,0,5,5,0.0
0,0,10.666666666666666,0,Dropout,5,3,2,1,0,2,3,0,26,5,1,0,0,12,3,1,3,0,11,12,10.666666666666666
14,0,14.5,0,Graduate,18,18,7,2,0,2,7,0,38,18,1,1,1,14,18,22,27,13,18,18,14.5
0,0,14.0,0,Graduate,5,5,8,1,0,1,4,0,20,5,1,1,1,1,5,13,14,0,7,6,13.8
0,0,13.333333333333334,0,Graduate,5,3,10,1,0,1,10,0,20,5,1,1,1,8,5,1,14,0,11,10,13.571428571428571
0,0,0.0,0,Dropout,6,0,3,12,0,1,6,0,25,6,1,1,1,12,0,3,1,0,0,0,0.0
0,0,12.0,0,Graduate,6,5,22,1,0,1,29,0,19,6,1,1,1,8,4,1,14,0,10,9,11.2
0,0,16.2,0,Graduate,5,5,5,1,0,1,6,0,18,5,1,1,1,8,5,1,28,0,8,6,16.0
7,0,10.285714285714286,0,Dropout,13,7,10,9,0,1,10,0,28,11,1,0,1,14,5,10,10,5,13,13,10.6
0,0,0.0,0,Enrolled,5,0,10,1,0,1,10,0,18,5,1,1,1,1,0,13,14,0,5,5,0.0
0,0,13.571428571428571,0,Graduate,6,6,10,1,0,1,10,0,20,6,1,1,1,1,6,1,28,0,8,7,13.166666666666666
0,0,14.285714285714286,0,Graduate,6,6,4,1,0,1,4,0,18,6,1,1,1,1,6,4,3,0,9,7,14.857142857142858
0,0,10.2,0,Graduate,5,5,4,1,0,1,4,0,19,5,1,1,1,8,4,1,1,0,6,7,10.5
0,1,10.25,1,Dropout,8,2,10,1,0,1,10,1,24,8,1,1,1,13,2,13,14,0,16,16,10.25
0,0,0.0,0,Dropout,6,0,6,1,0,1,6,0,21,6,1,1,1,8,0,1,3,0,0,0,0.0
0,0,14.833333333333334,0,Graduate,6,6,5,1,0,1,8,0,20,6,1,1,1,1,6,3,27,0,6,7,14.833333333333334
0,0,13.625,0,Graduate,6,5,10,14,0,1,9,0,21,6,1,1,1,15,5,13,1,0,6,12,12.6
0,1,12.271428571428572,0,Graduate,7,7,31,1,0,2,29,0,24,8,1,1,1,1,7,13,14,0,10,7,13.657142857142857
0,0,0.0,0,Dropout,5,0,10,1,0,1,10,0,27,5,1,0,1,12,0,23,27,0,0,0,0.0
0,1,12.5,0,Enrolled,5,4,10,1,0,1,10,0,19,5,1,1,0,8,5,22,28,0,9,8,10.5
3,0,13.22222222222222,0,Graduate,9,9,5,1,0,1,8,0,39,7,1,0,1,12,7,3,14,2,8,10,13.142857142857142
0,0,15.0,0,Dropout,7,2,10,1,0,1,10,0,25,7,1,1,1,12,2,13,27,0,12,13,11.5
0,0,0.0,0,Dropout,0,0,10,3,0,1,3,0,18,0,1,1,0,4,0,1,2,0,0,0,0.0
6,0,13.166666666666666,0,Graduate,12,12,10,1,0,1,3,0,19,12,1,1,1,14,12,1,2,6,12,12,13.0
0,0,13.833333333333334,0,Graduate,6,5,10,1,0,1,9,0,21,6,1,1,1,9,4,23,27,0,6,8,14.0
0,0,0.0,0,Dropout,5,0,5,15,0,1,3,0,27,5,1,0,1,4,0,1,3,0,0,0,0.0
0,0,0.0,0,Enrolled,5,0,6,1,0,1,4,0,19,5,1,1,1,1,0,1,1,0,6,6,0.0
0,0,13.154285714285717,0,Enrolled,8,7,3,1,0,1,8,0,18,8,1,1,1,8,7,3,1,0,8,8,13.154285714285717
7,0,12.333333333333334,0,Dropout,12,9,4,3,0,1,4,0,27,11,1,1,1,4,6,16,27,6,11,12,13.166666666666666
0,1,13.0,0,Dropout,6,6,9,1,0,1,4,0,18,6,1,1,1,1,5,13,28,0,7,6,11.8
0,0,11.5,3,Enrolled,5,2,10,1,0,1,2,2,19,5,1,1,1,1,5,2,3,0,8,14,11.4
0,0,13.25,0,Dropout,6,3,10,14,0,1,11,0,19,6,1,1,1,15,1,13,28,0,9,15,12.0
0,0,13.333333333333334,0,Enrolled,6,3,2,14,0,1,2,0,22,6,1,1,1,15,3,13,1,0,12,12,12.75
0,0,13.5,0,Graduate,6,6,5,1,0,1,6,0,18,6,1,1,1,7,6,13,28,0,6,6,12.166666666666666
0,0,12.666666666666666,0,Graduate,6,6,10,1,0,1,4,0,18,6,1,1,1,7,5,22,27,0,8,7,12.8
7,0,15.090909090909092,0,Dropout,11,11,3,1,0,1,2,1,23,6,1,1,1,14,6,4,14,2,7,18,14.5
0,1,0.0,0,Dropout,0,0,10,1,0,1,6,0,20,0,1,1,0,9,0,1,4,0,0,0,0.0
0,0,13.166666666666666,0,Graduate,6,6,4,1,0,1,4,0,18,6,1,1,1,8,6,2,1,0,7,7,12.666666666666666
0,0,12.833333333333334,0,Graduate,6,6,10,1,0,1,8,0,18,6,1,1,1,1,6,13,14,0,8,6,12.833333333333334
